cliente,poupanca,cdb,renda,segmentacao,seguro
709980403,"715,00","6841,00","30279,00",36,1
893872607,"1144,00","3740,00","91030,00",30,1
763919740,"968,00","9315,00","83861,00",60,1
746766329,"1293,00","1824,00","88116,00",25,1
898509898,"1348,00","7527,00","80731,00",40,1
780059039,"1071,00","7210,00","10516,00",40,1
858804453,"415,00","4315,00","65885,00",40,0
877525534,"1307,00","5818,00","66062,00",40,1
898517065,"793,00","1851,00","6803,00",40,1
769772005,"1252,00","7422,00","63442,00",40,1
767870084,"1366,00","4914,00","83039,00",50,1
814342014,"1156,00","4560,00","83861,00",40,1
881609680,"782,00","7275,00","72479,00",48,1
838511562,"1360,00","3967,00","31425,00",40,1
822203182,"187,00","5554,00","32821,00",24,0
861378325,"1361,00","5511,00","80280,00",40,0
730659313,"1349,00","6778,00","95940,00",40,1
849686510,"1069,00","5881,00","8032,00",60,1
871568029,"271,00","3726,00","56442,00",33,0
787665798,"1275,00","7694,00","14959,00",40,1
814413991,"1072,00","3458,00","17861,00",90,1
834883026,"832,00","2605,00","56678,00",40,0
837671618,"1243,00","4319,00","56896,00",40,0
815716747,"248,00","7092,00","45596,00",55,1
876460416,"457,00","623,00","9964,00",60,1
815699870,"903,00","5481,00","44833,00",5,0
742572231,"393,00","9975,00","68739,00",40,1
867892870,"644,00","9311,00","12963,00",55,1
844547726,"847,00","9071,00","12350,00",40,0
789031386,"170,00","9486,00","46963,00",40,1
725372506,"1308,00","515,00","70829,00",45,1
790946154,"735,00","5796,00","88701,00",40,1
869605027,"1233,00","6687,00","19930,00",40,1
846312194,"741,00","1874,00","92201,00",40,1
866783184,"1293,00","603,00","14620,00",39,0
755906362,"186,00","5739,00","23420,00",40,1
863355316,"107,00","6777,00","73001,00",20,0
852120258,"42,00","1697,00","53110,00",48,1
703839042,"1207,00","3732,00","32503,00",40,1
713496936,"1302,00","7014,00","64449,00",30,0
819248687,"188,00","588,00","59731,00",35,1
868667923,"658,00","1715,00","48926,00",15,0
735993755,"1499,00","2345,00","32975,00",40,1
874519085,"908,00","5958,00","63597,00",5,1
873508029,"835,00","6382,00","23976,00",40,0
780093249,"58,00","2157,00","10443,00",45,1
799015910,"937,00","8446,00","32216,00",20,0
880151492,"568,00","7647,00","25573,00",40,1
791400754,"1434,00","2124,00","75535,00",40,0
744096793,"1477,00","3978,00","9171,00",50,1
714553500,"329,00","6401,00","14908,00",10,0
828871039,"832,00","5383,00","87124,00",55,1
748420362,"779,00","1324,00","66523,00",50,1
778351876,"613,00","7780,00","45625,00",40,0
710929703,"827,00","9812,00","75854,00",35,1
834707624,"1307,00","617,00","45684,00",50,1
716882055,"1147,00","1951,00","77174,00",70,1
775249040,"616,00","3424,00","50486,00",70,1
754677994,"561,00","7308,00","88158,00",60,1
705804023,"1355,00","2194,00","94221,00",30,1
865506770,"986,00","6406,00","26882,00",40,1
730918364,"1252,00","4496,00","88073,00",60,1
732519955,"135,00","7896,00","13379,00",35,0
852759624,"1064,00","6932,00","46067,00",50,1
732888503,"318,00","6551,00","81882,00",75,1
773106062,"781,00","1244,00","13840,00",40,1
779934443,"35,00","5119,00","89217,00",8,0
862994492,"1316,00","1873,00","9901,00",40,1
745309955,"372,00","1497,00","49381,00",28,1
877364524,"1471,00","5410,00","71792,00",20,0
765162147,"741,00","689,00","10854,00",40,0
710378261,"1458,00","2236,00","15579,00",40,1
715191898,"1373,00","7469,00","69498,00",35,1
772147893,"350,00","426,00","98402,00",50,1
806434805,"868,00","2474,00","48226,00",45,1
708625989,"600,00","8115,00","16308,00",90,1
878532014,"144,00","8421,00","15711,00",40,1
850788040,"1307,00","888,00","42218,00",40,0
725413757,"98,00","8775,00","87909,00",40,1
862470968,"96,00","7244,00","86654,00",70,1
808009193,"1242,00","3291,00","91998,00",50,0
731958569,"246,00","5889,00","77527,00",40,1
721267674,"1279,00","686,00","30447,00",46,1
822382392,"1235,00","778,00","54083,00",50,1
772999651,"1044,00","775,00","30127,00",40,0
840117342,"931,00","1866,00","76401,00",40,1
887514802,"1208,00","6976,00","21341,00",60,1
806603428,"911,00","3995,00","49195,00",50,1
808571491,"1270,00","5352,00","38988,00",25,1
813550823,"1367,00","1910,00","96162,00",25,0
887700205,"949,00","1427,00","76858,00",50,1
818543191,"253,00","4026,00","81422,00",35,1
702594729,"582,00","8887,00","59069,00",40,1
890026343,"319,00","163,00","43622,00",40,1
756173936,"699,00","856,00","84303,00",40,1
858063872,"130,00","2314,00","92895,00",40,1
713423963,"1118,00","631,00","9520,00",40,1
868691196,"1274,00","1894,00","48640,00",45,1
796681275,"540,00","3126,00","60198,00",43,0
801962072,"261,00","347,00","43219,00",40,1
890181397,"803,00","4650,00","67455,00",50,1
801740294,"461,00","2090,00","17295,00",41,1
714171522,"1381,00","8412,00","74218,00",35,1
811951273,"832,00","3413,00","32247,00",45,1
783487992,"762,00","7830,00","79358,00",40,1
830506933,"736,00","8025,00","69579,00",40,0
834177210,"240,00","3668,00","56519,00",40,1
717710055,"1452,00","8592,00","46456,00",40,1
706561061,"214,00","3460,00","22639,00",40,1
748014011,"459,00","4147,00","82728,00",40,1
739310784,"680,00","9816,00","91406,00",45,1
818068713,"636,00","42,00","87281,00",50,1
734916774,"824,00","5100,00","81558,00",60,1
743655856,"1258,00","829,00","39338,00",10,0
883871240,"1047,00","3518,00","51035,00",40,1
745164420,"256,00","6712,00","26729,00",20,0
717486425,"550,00","2972,00","15775,00",40,1
765563688,"179,00","2093,00","19080,00",40,1
735248400,"589,00","556,00","94062,00",40,1
844403215,"254,00","5099,00","46796,00",45,1
712775626,"785,00","389,00","41996,00",45,1
822340449,"453,00","1198,00","19264,00",40,1
734757984,"985,00","5840,00","5854,00",40,1
737324701,"829,00","2349,00","19576,00",40,1
860765871,"1246,00","920,00","14090,00",65,1
738233619,"582,00","7184,00","22637,00",25,1
870735709,"212,00","5824,00","29051,00",20,0
754973199,"560,00","3119,00","29634,00",60,0
754578245,"940,00","7906,00","35203,00",60,1
774447474,"1420,00","9906,00","40681,00",40,1
713164231,"1159,00","2746,00","10873,00",45,1
756136978,"1248,00","6946,00","84000,00",40,1
885489410,"1120,00","6710,00","16311,00",20,1
734178972,"209,00","5854,00","52196,00",40,1
771801828,"887,00","6510,00","81687,00",40,0
877824902,"879,00","1555,00","98242,00",50,1
700710176,"926,00","6658,00","54627,00",50,0
880094307,"514,00","2167,00","70337,00",35,1
808727192,"1157,00","9247,00","72921,00",55,1
804607710,"96,00","1554,00","89339,00",60,1
835407488,"260,00","4017,00","77240,00",47,1
810345999,"63,00","1647,00","56189,00",40,1
861409906,"631,00","9652,00","41427,00",40,1
788958951,"1174,00","1256,00","87576,00",40,1
758770741,"1466,00","9541,00","40205,00",50,1
762863228,"211,00","7257,00","48784,00",40,1
813861569,"954,00","9033,00","71935,00",35,1
706488369,"959,00","4970,00","75399,00",40,0
808493854,"1489,00","4127,00","71225,00",40,1
847530783,"1217,00","677,00","39867,00",33,0
791117786,"1173,00","8684,00","34179,00",25,0
887968384,"713,00","8076,00","86120,00",40,0
778864676,"1387,00","3975,00","39857,00",40,1
842005022,"288,00","5756,00","16891,00",50,1
846246612,"1491,00","8660,00","56754,00",40,1
734312140,"163,00","7403,00","19484,00",60,1
874723761,"694,00","2223,00","38016,00",52,1
829297908,"678,00","4409,00","94643,00",40,1
759274292,"588,00","1345,00","50648,00",50,1
791169323,"1110,00","7,00","34533,00",40,0
746874711,"277,00","7541,00","30278,00",48,0
703893000,"1347,00","9439,00","84467,00",40,1
873864472,"956,00","9269,00","31806,00",40,0
836563901,"99,00","5313,00","52736,00",15,0
884098757,"388,00","1370,00","78273,00",50,1
828040216,"380,00","6044,00","60419,00",35,1
760282422,"30,00","5600,00","93893,00",50,1
818005584,"1113,00","6760,00","66220,00",37,1
852746386,"1099,00","4609,00","86139,00",60,1
881008797,"1474,00","1361,00","18701,00",50,1
712121033,"560,00","7414,00","24781,00",35,1
764764776,"1416,00","5587,00","6932,00",65,0
746949315,"794,00","1405,00","24684,00",40,0
811460931,"1321,00","9308,00","35508,00",50,1
859460692,"1288,00","6413,00","38053,00",20,1
896508472,"709,00","1208,00","7830,00",40,1
740816277,"11,00","2425,00","90582,00",40,1
776741135,"1444,00","6168,00","58894,00",40,1
812580557,"1189,00","9124,00","14074,00",43,1
851252467,"792,00","9727,00","46650,00",50,0
818546509,"576,00","2470,00","88489,00",66,1
832759396,"1427,00","926,00","27472,00",20,0
838033852,"571,00","8740,00","23909,00",40,1
863592978,"1181,00","4606,00","91500,00",20,1
799214996,"173,00","7646,00","8625,00",48,1
724278857,"1475,00","3177,00","27678,00",40,1
812845335,"982,00","3788,00","78570,00",42,1
838438653,"462,00","1204,00","80442,00",35,1
870054079,"988,00","5410,00","94853,00",40,1
817801668,"1205,00","573,00","6975,00",50,1
802784268,"697,00","4574,00","55711,00",25,1
785971686,"52,00","9999,00","14315,00",40,0
795376070,"303,00","6783,00","58840,00",44,1
817879399,"1237,00","7272,00","7716,00",40,1
867111581,"1315,00","6956,00","16066,00",32,1
810324677,"333,00","1646,00","38431,00",16,0
777852030,"131,00","3761,00","74386,00",38,0
812557242,"752,00","4585,00","35496,00",40,1
804895200,"152,00","4422,00","52470,00",60,1
777467554,"1097,00","728,00","59318,00",50,1
814682097,"1461,00","6542,00","47438,00",45,1
804794059,"276,00","5137,00","81569,00",50,0
826932890,"686,00","3685,00","75417,00",8,0
727056795,"470,00","4025,00","87471,00",60,0
713263077,"135,00","4562,00","61760,00",40,1
804083125,"367,00","2236,00","66475,00",40,1
762517196,"1306,00","6028,00","15637,00",33,0
838506946,"337,00","3464,00","36057,00",20,0
709279311,"1428,00","2536,00","97620,00",40,1
776131210,"860,00","6882,00","76209,00",40,0
791722430,"1103,00","6499,00","6166,00",45,1
713302236,"424,00","3503,00","68780,00",40,0
864713189,"1295,00","7708,00","16200,00",40,1
878336523,"1008,00","5844,00","88249,00",50,1
831588926,"1472,00","5728,00","93861,00",50,1
893574003,"247,00","7660,00","87468,00",44,1
714091889,"78,00","7338,00","90827,00",45,1
844938762,"724,00","5592,00","87402,00",40,0
798525168,"1277,00","4591,00","18279,00",44,0
701227260,"107,00","9109,00","31704,00",20,1
774357430,"766,00","6078,00","42335,00",35,0
728097401,"1197,00","8520,00","65859,00",40,0
819443606,"904,00","272,00","64238,00",40,1
852407764,"429,00","5863,00","23605,00",60,1
737067169,"731,00","1361,00","5253,00",50,1
849787131,"830,00","9841,00","17899,00",30,0
870591372,"473,00","3349,00","48231,00",40,0
878858593,"1326,00","1897,00","55996,00",40,0
821202433,"381,00","1157,00","68649,00",40,1
774282148,"763,00","5835,00","17571,00",40,0
885732372,"1091,00","9460,00","53275,00",30,0
770723163,"1319,00","1769,00","41522,00",40,0
880683139,"345,00","2539,00","35740,00",40,0
772133909,"1450,00","6708,00","92182,00",40,1
894282605,"1454,00","5826,00","21545,00",50,1
844609352,"544,00","7769,00","48782,00",40,1
832756647,"229,00","1392,00","64539,00",42,0
813929598,"1323,00","199,00","15700,00",38,0
825195755,"1380,00","2460,00","69455,00",45,0
836237240,"1236,00","5467,00","14293,00",60,1
801749324,"475,00","3277,00","67929,00",35,1
805751571,"513,00","5339,00","59197,00",40,0
843841539,"1382,00","235,00","25586,00",25,1
818750810,"1037,00","5608,00","36102,00",50,1
857239713,"1191,00","2989,00","95722,00",40,0
758140698,"1222,00","9232,00","20071,00",50,1
876814573,"814,00","3143,00","28129,00",40,0
755781732,"239,00","7763,00","65991,00",40,0
766532409,"1308,00","5661,00","98292,00",60,1
866499388,"1065,00","3590,00","43326,00",48,1
723556728,"77,00","88,00","90141,00",45,1
712611172,"1471,00","3893,00","67695,00",40,1
778382149,"1246,00","5398,00","16477,00",40,1
873252980,"927,00","1937,00","46220,00",40,0
853871462,"532,00","2295,00","73136,00",70,1
769283392,"774,00","8001,00","43116,00",45,1
708237824,"1023,00","8393,00","80413,00",40,1
780720808,"787,00","2785,00","42521,00",40,1
846853696,"337,00","6076,00","57128,00",40,1
706282703,"262,00","1468,00","17401,00",40,1
704846612,"561,00","6196,00","45997,00",40,1
788531224,"921,00","8942,00","54160,00",40,1
839454307,"975,00","7061,00","73354,00",40,1
766393192,"1458,00","2310,00","76781,00",40,1
843878507,"758,00","1433,00","76633,00",50,1
840547642,"973,00","8140,00","36353,00",40,1
721843517,"679,00","1280,00","44478,00",40,1
835618359,"297,00","611,00","60375,00",45,1
716302032,"927,00","2605,00","79800,00",27,0
783655397,"1410,00","5607,00","12320,00",50,1
741932797,"411,00","461,00","46112,00",40,1
831545728,"49,00","1675,00","83655,00",45,0
857562163,"968,00","6825,00","97942,00",20,0
864392164,"1220,00","4888,00","30416,00",16,0
862860197,"625,00","3835,00","37993,00",38,1
739299237,"491,00","3084,00","66967,00",20,0
798181763,"391,00","9366,00","75995,00",58,1
719287290,"34,00","9294,00","44973,00",45,1
854939410,"191,00","6339,00","53140,00",40,1
793230027,"1200,00","1750,00","67466,00",40,1
707228197,"594,00","6676,00","83727,00",50,1
750908508,"77,00","2632,00","52310,00",52,1
897518032,"297,00","3630,00","18748,00",40,1
766754095,"1218,00","2320,00","71965,00",40,0
847157117,"688,00","5203,00","79867,00",40,1
823996948,"619,00","4579,00","25260,00",40,1
816385999,"169,00","7596,00","38498,00",15,1
803253061,"1111,00","8834,00","66569,00",32,0
761865623,"483,00","1777,00","21757,00",40,1
764704515,"1442,00","2985,00","43169,00",40,0
788820269,"276,00","2155,00","62340,00",35,1
897712139,"406,00","7409,00","11569,00",40,1
879357475,"746,00","2587,00","89038,00",44,1
800830263,"116,00","2692,00","89654,00",50,1
811047323,"857,00","8054,00","6659,00",15,0
821777161,"517,00","8912,00","41871,00",40,1
826243173,"887,00","6832,00","42524,00",45,0
842085339,"21,00","8019,00","87448,00",35,1
841850274,"611,00","7099,00","60048,00",50,0
774170387,"638,00","7055,00","79272,00",25,0
823368196,"586,00","8050,00","80199,00",40,1
766798894,"275,00","3991,00","58432,00",40,1
711242667,"973,00","805,00","12698,00",2,1
733912600,"1026,00","9191,00","23139,00",45,1
860182858,"1172,00","779,00","60798,00",3,1
855110028,"1500,00","9576,00","22425,00",35,0
814576471,"1233,00","5787,00","65705,00",30,1
795556807,"305,00","4163,00","35531,00",36,0
730037657,"70,00","2758,00","67159,00",45,1
788573843,"35,00","4742,00","45518,00",40,1
700146913,"249,00","8398,00","30242,00",55,1
873646650,"1214,00","4030,00","95458,00",20,1
849408260,"1253,00","3170,00","81043,00",30,1
822242347,"845,00","1967,00","57651,00",55,0
702302308,"412,00","4079,00","15848,00",40,0
877870547,"352,00","4216,00","9904,00",40,1
881124583,"1146,00","5570,00","83707,00",50,1
827663834,"1022,00","1997,00","99774,00",39,1
772262197,"1369,00","2711,00","71638,00",50,1
780890249,"378,00","9682,00","21376,00",40,1
734998740,"219,00","99,00","27038,00",40,0
703877108,"446,00","3104,00","68293,00",45,1
815292470,"213,00","9807,00","64453,00",40,1
727580425,"386,00","3114,00","38024,00",55,1
728816970,"311,00","3324,00","8529,00",50,0
758359868,"757,00","2868,00","68578,00",30,1
755581516,"782,00","4867,00","8521,00",40,0
867423644,"298,00","4769,00","28019,00",40,1
758480894,"1356,00","5645,00","69848,00",40,0
871023204,"1206,00","1611,00","95101,00",50,1
819106641,"1446,00","2378,00","42303,00",40,1
731062979,"57,00","2641,00","64594,00",38,0
848153870,"34,00","5560,00","28190,00",42,1
771727105,"747,00","6982,00","43293,00",40,1
749975442,"261,00","8041,00","84698,00",17,0
717522186,"228,00","5901,00","37181,00",40,1
829588439,"405,00","7310,00","76987,00",40,0
785424656,"1361,00","9942,00","47450,00",40,1
857172012,"776,00","2621,00","89822,00",60,1
810361352,"1082,00","4203,00","77287,00",25,0
734381206,"1285,00","3415,00","87906,00",40,1
728925359,"356,00","3394,00","59944,00",37,1
726333246,"1404,00","8501,00","97047,00",45,1
799043569,"65,00","342,00","55191,00",20,1
773721816,"1268,00","6430,00","59434,00",2,1
879400900,"938,00","6046,00","49691,00",55,1
725125824,"63,00","9495,00","70900,00",45,1
846046173,"1229,00","4038,00","60201,00",40,1
727272963,"696,00","4917,00","28619,00",40,0
877139467,"1370,00","5769,00","32217,00",40,1
880989669,"760,00","2759,00","88871,00",35,0
810757707,"197,00","155,00","93071,00",30,1
766138754,"1000,00","7029,00","96831,00",40,0
873687531,"1203,00","8628,00","44746,00",20,1
716459171,"1121,00","2758,00","54051,00",40,0
717959773,"237,00","5521,00","49290,00",40,1
794448951,"1428,00","1403,00","42620,00",55,1
791400782,"865,00","2103,00","62599,00",35,1
789968564,"694,00","1151,00","8859,00",40,0
741700584,"323,00","4730,00","6261,00",16,1
709907040,"954,00","9106,00","50013,00",42,1
821558840,"724,00","3534,00","47695,00",50,1
808993329,"1163,00","3185,00","85942,00",40,1
864624960,"767,00","6763,00","25899,00",50,0
755720363,"938,00","2281,00","58697,00",45,0
855581006,"1029,00","7786,00","66263,00",55,1
857574721,"781,00","731,00","87635,00",40,0
768333258,"1397,00","1108,00","46955,00",20,1
764650727,"70,00","4813,00","58736,00",50,1
817513282,"496,00","1307,00","90796,00",30,1
711719848,"118,00","4459,00","71103,00",50,0
712099563,"1283,00","4143,00","73327,00",20,1
780494482,"1210,00","7877,00","16584,00",25,0
845839629,"871,00","3282,00","41036,00",45,1
803865058,"470,00","2797,00","97527,00",50,1
765287276,"303,00","4015,00","95795,00",40,1
883121080,"1115,00","8519,00","91203,00",40,1
758803216,"1130,00","8445,00","65165,00",50,0
741535674,"87,00","3313,00","25384,00",32,0
773058046,"468,00","4952,00","10050,00",25,0
840269669,"930,00","2583,00","69186,00",40,1
829806293,"700,00","226,00","60528,00",60,1
785530464,"918,00","2934,00","55036,00",40,0
855477797,"59,00","33,00","28481,00",35,1
862623456,"1488,00","4224,00","65799,00",40,1
798090131,"828,00","7410,00","68075,00",50,1
749404522,"1412,00","7045,00","44471,00",20,1
866881431,"365,00","4807,00","17037,00",40,1
848251934,"1011,00","3028,00","59828,00",10,1
844779180,"1448,00","2230,00","41278,00",35,0
794719537,"231,00","3895,00","9155,00",35,1
875365606,"569,00","2799,00","86564,00",40,0
868331393,"167,00","6302,00","94113,00",20,1
775506592,"240,00","2921,00","83591,00",40,1
765475786,"203,00","9993,00","17496,00",40,1
761536745,"309,00","8000,00","95262,00",45,1
868124376,"81,00","8517,00","20531,00",40,0
868220833,"672,00","9167,00","23500,00",42,0
830335460,"544,00","4199,00","97489,00",35,0
881149339,"903,00","8666,00","50429,00",40,1
835519180,"582,00","2056,00","38150,00",40,1
768406193,"1324,00","4563,00","33007,00",36,0
882692224,"1487,00","3081,00","89586,00",40,0
788027304,"859,00","1447,00","13371,00",40,1
824000670,"166,00","3444,00","41063,00",40,0
843832551,"815,00","6254,00","18761,00",45,1
786337295,"1066,00","7771,00","80853,00",25,0
871669101,"1225,00","4733,00","26288,00",40,1
807744098,"34,00","7054,00","68340,00",50,1
747082753,"1082,00","8271,00","20298,00",40,1
748417621,"1420,00","3026,00","50871,00",40,1
828195005,"113,00","5400,00","99118,00",40,1
793593895,"1421,00","3920,00","67244,00",30,0
776488683,"1034,00","1684,00","21695,00",40,0
851576897,"757,00","2499,00","60789,00",80,1
753802790,"346,00","3655,00","77667,00",64,1
718009647,"1312,00","6726,00","37711,00",40,1
774739968,"818,00","1708,00","51553,00",54,1
883615792,"1151,00","326,00","33298,00",40,0
726655958,"885,00","6583,00","21979,00",40,1
816631953,"912,00","3330,00","20775,00",40,0
759311989,"833,00","9136,00","46586,00",40,1
865702715,"379,00","8046,00","23169,00",50,1
826136315,"106,00","2149,00","40686,00",40,1
769940956,"624,00","196,00","71365,00",50,0
839992835,"1266,00","1086,00","51096,00",32,1
899112029,"564,00","7612,00","75273,00",42,0
827650652,"1412,00","1927,00","53111,00",40,1
800550817,"394,00","4066,00","86570,00",40,1
846171415,"957,00","3923,00","73405,00",40,1
725661775,"32,00","5771,00","54844,00",40,1
706689023,"1378,00","2618,00","31168,00",52,1
826003671,"158,00","4831,00","44103,00",55,1
860182051,"480,00","9468,00","70785,00",40,0
728468376,"957,00","2474,00","32965,00",4,0
787589916,"762,00","3552,00","97541,00",40,1
755496847,"85,00","5132,00","87340,00",40,1
732883419,"749,00","4078,00","96652,00",35,0
787331024,"559,00","6111,00","63991,00",40,1
880475517,"682,00","9788,00","85327,00",40,1
859797550,"134,00","2478,00","12847,00",50,1
843782650,"1354,00","9086,00","42665,00",30,0
847003883,"1402,00","1367,00","10824,00",40,1
864077931,"1296,00","8175,00","82244,00",40,0
840669454,"513,00","7879,00","23934,00",40,1
860398241,"497,00","168,00","19078,00",80,1
856809337,"1183,00","1280,00","43620,00",50,1
892685187,"1249,00","6798,00","59587,00",42,1
779455984,"47,00","866,00","84208,00",42,0
850188128,"225,00","2725,00","63973,00",40,0
896491159,"691,00","3684,00","82616,00",30,1
732193564,"1333,00","6598,00","82522,00",55,0
754035352,"617,00","4578,00","83672,00",37,1
803252211,"1285,00","121,00","11148,00",40,0
815901401,"1024,00","3629,00","41407,00",40,1
863260634,"581,00","7632,00","83801,00",47,1
779182778,"442,00","6156,00","26326,00",40,0
835151311,"1403,00","1692,00","42196,00",40,0
785060436,"796,00","7618,00","93035,00",35,1
728811228,"1370,00","1446,00","17817,00",40,1
847445608,"22,00","7055,00","57666,00",44,1
856567464,"1189,00","7865,00","80813,00",40,1
776324758,"595,00","2522,00","67796,00",20,1
848656291,"394,00","5324,00","80889,00",40,1
825957326,"1429,00","5106,00","97878,00",40,0
720163196,"51,00","434,00","21649,00",40,0
781842382,"670,00","1895,00","68713,00",50,1
875742548,"1366,00","3814,00","6874,00",40,1
799186821,"367,00","5137,00","31895,00",20,0
784880248,"437,00","7046,00","91934,00",45,1
707171235,"1215,00","5083,00","8041,00",44,0
826558459,"238,00","7842,00","24690,00",48,1
738439552,"432,00","7835,00","30820,00",40,0
874051065,"1331,00","322,00","66780,00",40,1
775880958,"873,00","9991,00","81167,00",45,1
882480095,"1242,00","1992,00","25907,00",50,1
725997590,"957,00","7101,00","60495,00",40,0
746079122,"226,00","3643,00","68476,00",50,1
730154047,"698,00","8662,00","7642,00",40,1
729348022,"566,00","6068,00","66540,00",40,0
765105770,"1031,00","4658,00","62307,00",40,1
845077043,"1113,00","7655,00","26183,00",45,0
718847548,"1153,00","5935,00","43004,00",40,0
779324402,"745,00","7930,00","7159,00",50,0
866581597,"737,00","6888,00","68547,00",40,0
853734212,"1113,00","3746,00","75265,00",40,1
727171729,"381,00","5365,00","19340,00",9,0
802087094,"1129,00","788,00","64855,00",40,0
818646763,"375,00","2973,00","49836,00",50,0
831818422,"1387,00","3416,00","95027,00",40,0
721087582,"312,00","3290,00","37443,00",55,1
881675527,"1155,00","9605,00","19022,00",40,0
818648503,"1121,00","5284,00","20330,00",55,1
891098910,"1311,00","5295,00","34940,00",45,1
754720279,"234,00","1518,00","73608,00",40,1
810810822,"364,00","8105,00","70761,00",40,1
773659324,"548,00","2670,00","42549,00",40,0
831110969,"1303,00","4819,00","77348,00",20,0
720530957,"575,00","1421,00","94956,00",40,0
836270443,"1233,00","9958,00","97610,00",50,0
761513926,"75,00","4803,00","32804,00",50,1
740065104,"62,00","5076,00","54414,00",40,1
809684662,"866,00","7396,00","8335,00",41,0
876905640,"269,00","5189,00","21524,00",40,1
884662493,"205,00","1049,00","5270,00",40,1
851336478,"484,00","1190,00","23454,00",40,1
893997443,"1221,00","5657,00","64592,00",40,0
750147448,"1082,00","5562,00","83438,00",40,1
746289766,"1020,00","501,00","42811,00",40,1
738353343,"1211,00","4745,00","52945,00",80,0
741040973,"315,00","5079,00","77122,00",40,0
763355186,"821,00","780,00","52333,00",40,0
831469760,"660,00","708,00","25681,00",40,1
829335785,"986,00","9218,00","96377,00",40,1
830428414,"830,00","436,00","61290,00",26,1
853118900,"1100,00","686,00","30622,00",40,1
785696096,"912,00","1443,00","85238,00",40,1
828219061,"544,00","2185,00","72654,00",40,1
752000479,"736,00","4792,00","79369,00",40,1
888635155,"1117,00","7353,00","10692,00",40,1
748948474,"1392,00","6395,00","78723,00",20,0
739228551,"584,00","5113,00","15099,00",40,1
735576032,"1086,00","7036,00","94238,00",40,1
794533477,"1499,00","4920,00","69729,00",40,1
725525892,"1154,00","56,00","78143,00",60,1
809956189,"432,00","6986,00","16078,00",40,1
787126818,"196,00","2563,00","94114,00",60,1
794038284,"949,00","4368,00","11464,00",60,1
848197708,"511,00","9292,00","61133,00",48,1
831421017,"271,00","3718,00","61026,00",40,1
787681255,"965,00","11,00","70096,00",40,1
725109281,"745,00","5023,00","54195,00",40,1
729793847,"488,00","9078,00","29595,00",40,1
863479380,"339,00","1316,00","49106,00",40,1
748957581,"336,00","4570,00","33275,00",53,1
840210849,"1394,00","4513,00","94334,00",30,1
886175820,"1229,00","9697,00","72705,00",35,0
790083003,"19,00","7107,00","52895,00",16,0
813671828,"311,00","8907,00","58624,00",40,0
764618942,"631,00","4162,00","8970,00",22,1
861600509,"865,00","8357,00","84705,00",40,1
751266101,"29,00","2,00","81374,00",40,1
738661568,"1391,00","6014,00","98750,00",40,1
758681735,"358,00","7345,00","14218,00",50,1
790808991,"401,00","1606,00","89661,00",40,1
847375399,"477,00","7706,00","34126,00",40,0
705411570,"883,00","4385,00","67045,00",25,1
706208049,"689,00","4199,00","48776,00",20,1
891743013,"1073,00","6201,00","45114,00",40,0
765939824,"526,00","6087,00","84970,00",40,1
765262889,"1166,00","4883,00","71544,00",40,0
734165519,"266,00","7272,00","28914,00",60,1
798611962,"1140,00","5148,00","99255,00",60,1
742709375,"308,00","3485,00","75280,00",30,0
845532164,"788,00","329,00","18180,00",40,1
858128137,"829,00","9197,00","72133,00",40,1
717103628,"947,00","2521,00","11932,00",40,1
735775575,"190,00","659,00","91039,00",40,1
817963257,"11,00","3440,00","39876,00",40,1
743420687,"768,00","5250,00","56992,00",58,0
711852213,"999,00","5362,00","78472,00",40,1
865318605,"110,00","5255,00","38133,00",45,1
862378705,"920,00","6060,00","81186,00",40,0
773665461,"131,00","810,00","36071,00",90,1
820847420,"597,00","3481,00","26856,00",50,1
851409142,"13,00","8248,00","57616,00",60,1
846093646,"814,00","2808,00","66928,00",50,1
726444272,"328,00","6146,00","17721,00",70,1
732288875,"1446,00","8284,00","78453,00",36,0
768425711,"419,00","8603,00","76558,00",35,1
883600330,"699,00","5251,00","7430,00",24,0
870046835,"982,00","8709,00","25157,00",40,1
856460194,"363,00","9899,00","29986,00",40,1
727031081,"1336,00","1573,00","15794,00",25,0
841226608,"857,00","8487,00","27684,00",47,0
815784183,"1196,00","6157,00","8565,00",40,0
778517587,"1297,00","7833,00","35006,00",40,0
893284206,"995,00","5521,00","13175,00",40,1
707917010,"995,00","638,00","42836,00",40,0
787103744,"1282,00","1724,00","17264,00",32,0
887658062,"94,00","4108,00","51572,00",4,0
759346882,"417,00","1919,00","70054,00",40,1
865980473,"1057,00","7163,00","13034,00",60,1
899750449,"648,00","7208,00","44498,00",65,0
843952554,"1210,00","9461,00","89341,00",40,1
791377176,"64,00","3247,00","29510,00",35,1
764593968,"1191,00","6135,00","26735,00",60,1
786476044,"1039,00","7857,00","32211,00",40,0
866199825,"1198,00","2512,00","8689,00",55,1
897584491,"1042,00","3961,00","42344,00",40,1
724046712,"362,00","7657,00","13088,00",20,0
845306665,"970,00","7745,00","57199,00",40,1
802477053,"531,00","9049,00","41871,00",65,1
783053929,"1472,00","370,00","96093,00",99,1
780154811,"102,00","457,00","56056,00",40,1
742136442,"858,00","3829,00","43188,00",20,0
779633458,"402,00","3566,00","21594,00",40,1
787830420,"1173,00","6293,00","93272,00",40,1
815971676,"106,00","1366,00","85368,00",25,0
756422823,"993,00","1833,00","20882,00",30,1
718793690,"929,00","8020,00","5741,00",55,1
